"Plot Title: Site 2, ID 3,22332696"
"#","Date Time, GMT-08:00","Abs Pres, kPa (LGR S/N: 22332696, SEN S/N: 22332696)","Temp, °C (LGR S/N: 22332696, SEN S/N: 22332696)","Coupler Detached (LGR S/N: 22332696)","Coupler Attached (LGR S/N: 22332696)","Stopped (LGR S/N: 22332696)","End Of File (LGR S/N: 22332696)"
1,02/27/26 05:00:00 PM,97.859,3.578,Logged,,,
2,02/27/26 06:00:00 PM,97.889,3.472,,,,
3,02/27/26 07:00:00 PM,97.889,3.472,,,,
4,02/27/26 08:00:00 PM,97.905,3.472,,,,
5,02/27/26 09:00:00 PM,97.905,3.472,,,,
6,02/27/26 10:00:00 PM,97.905,3.472,,,,
7,02/27/26 11:00:00 PM,97.921,3.472,,,,
8,02/28/26 12:00:00 AM,97.921,3.472,,,,
9,02/28/26 01:00:00 AM,97.938,3.472,,,,
10,02/28/26 02:00:00 AM,97.938,3.472,,,,
11,02/28/26 03:00:00 AM,97.921,3.472,,,,
12,02/28/26 04:00:00 AM,97.841,3.472,,,,
13,02/28/26 05:00:00 AM,97.793,3.472,,,,
14,02/28/26 06:00:00 AM,97.809,3.472,,,,
15,02/28/26 07:00:00 AM,97.825,3.472,,,,
16,02/28/26 08:00:00 AM,97.841,3.472,,,,
17,02/28/26 09:00:00 AM,97.905,3.472,,,,
18,02/28/26 10:00:00 AM,97.857,3.472,,,,
19,02/28/26 11:00:00 AM,97.841,3.472,,,,
20,02/28/26 12:00:00 PM,97.793,3.472,,,,
21,02/28/26 01:00:00 PM,97.680,3.472,,,,
22,02/28/26 02:00:00 PM,97.632,3.472,,,,
23,02/28/26 03:00:00 PM,97.551,3.472,,,,
24,02/28/26 04:00:00 PM,97.535,3.472,,,,
25,02/28/26 05:00:00 PM,97.551,3.472,,,,
26,02/28/26 06:00:00 PM,97.583,3.472,,,,
27,02/28/26 07:00:00 PM,97.648,3.472,,,,
28,02/28/26 08:00:00 PM,97.648,3.472,,,,
29,02/28/26 09:00:00 PM,97.680,3.472,,,,
30,02/28/26 10:00:00 PM,97.696,3.472,,,,
31,02/28/26 11:00:00 PM,97.696,3.472,,,,
32,03/01/26 12:00:00 AM,97.728,3.472,,,,
33,03/01/26 01:00:00 AM,97.712,3.472,,,,
34,03/01/26 02:00:00 AM,97.696,3.472,,,,
35,03/01/26 03:00:00 AM,97.664,3.472,,,,
36,03/01/26 04:00:00 AM,97.680,3.472,,,,
37,03/01/26 05:00:00 AM,97.728,3.472,,,,
38,03/01/26 06:00:00 AM,97.728,3.472,,,,
39,03/01/26 07:00:00 AM,97.712,3.472,,,,
40,03/01/26 08:00:00 AM,97.728,3.472,,,,
41,03/01/26 09:00:00 AM,97.712,3.472,,,,
42,03/01/26 10:00:00 AM,97.712,3.472,,,,
43,03/01/26 11:00:00 AM,97.680,3.472,,,,
44,03/01/26 12:00:00 PM,97.664,3.472,,,,
45,03/01/26 01:00:00 PM,97.583,3.472,,,,
46,03/01/26 02:00:00 PM,97.535,3.472,,,,
47,03/01/26 03:00:00 PM,97.519,3.472,,,,
48,03/01/26 04:00:00 PM,97.519,3.472,,,,
49,03/01/26 05:00:00 PM,97.519,3.472,,,,
50,03/01/26 06:00:00 PM,97.551,3.472,,,,
51,03/01/26 07:00:00 PM,97.583,3.472,,,,
52,03/01/26 08:00:00 PM,97.599,3.472,,,,
53,03/01/26 09:00:00 PM,97.632,3.472,,,,
54,03/01/26 10:00:00 PM,97.632,3.472,,,,
55,03/01/26 11:00:00 PM,97.632,3.472,,,,
56,03/02/26 12:00:00 AM,97.599,3.472,,,,
57,03/02/26 01:00:00 AM,97.567,3.472,,,,
58,03/02/26 02:00:00 AM,97.599,3.472,,,,
59,03/02/26 03:00:00 AM,97.551,3.472,,,,
60,03/02/26 04:00:00 AM,97.535,3.472,,,,
61,03/02/26 05:00:00 AM,97.551,3.472,,,,
62,03/02/26 06:00:00 AM,97.567,3.472,,,,
63,03/02/26 07:00:00 AM,97.599,3.472,,,,
64,03/02/26 08:00:00 AM,97.632,3.472,,,,
65,03/02/26 09:00:00 AM,97.648,3.472,,,,
66,03/02/26 10:00:00 AM,97.632,3.472,,,,
67,03/02/26 11:00:00 AM,97.599,3.472,,,,
68,03/02/26 12:00:00 PM,97.583,3.472,,,,
69,03/02/26 01:00:00 PM,97.519,3.472,,,,
70,03/02/26 02:00:00 PM,97.487,3.472,,,,
71,03/02/26 03:00:00 PM,97.454,3.472,,,,
72,03/02/26 04:00:00 PM,97.471,3.472,,,,
73,03/02/26 05:00:00 PM,97.503,3.472,,,,
74,03/02/26 06:00:00 PM,97.535,3.472,,,,
75,03/02/26 07:00:00 PM,97.599,3.472,,,,
76,03/02/26 08:00:00 PM,97.632,3.472,,,,
77,03/02/26 09:00:00 PM,97.664,3.472,,,,
78,03/02/26 10:00:00 PM,97.664,3.472,,,,
79,03/02/26 11:00:00 PM,97.696,3.472,,,,
80,03/03/26 12:00:00 AM,97.696,3.472,,,,
81,03/03/26 01:00:00 AM,97.712,3.472,,,,
82,03/03/26 02:00:00 AM,97.744,3.472,,,,
83,03/03/26 03:00:00 AM,97.648,3.472,,,,
84,03/03/26 04:00:00 AM,97.599,3.472,,,,
85,03/03/26 05:00:00 AM,97.599,3.472,,,,
86,03/03/26 06:00:00 AM,97.599,3.472,,,,
87,03/03/26 07:00:00 AM,97.567,3.472,,,,
88,03/03/26 08:00:00 AM,97.615,3.472,,,,
89,03/03/26 09:00:00 AM,97.567,3.472,,,,
90,03/03/26 10:00:00 AM,97.551,3.472,,,,
91,03/03/26 11:00:00 AM,97.519,3.472,,,,
92,03/03/26 12:00:00 PM,97.454,3.472,,,,
93,03/03/26 01:00:00 PM,97.374,3.472,,,,
94,03/03/26 02:00:00 PM,97.342,3.472,,,,
95,03/03/26 03:00:00 PM,97.326,3.472,,,,
96,03/03/26 04:00:00 PM,97.310,3.472,,,,
97,03/03/26 05:00:00 PM,97.326,3.472,,,,
98,03/03/26 06:00:00 PM,97.342,3.472,,,,
99,03/03/26 07:00:00 PM,97.342,3.472,,,,
100,03/03/26 08:00:00 PM,97.293,3.472,,,,
101,03/03/26 09:00:00 PM,97.277,3.472,,,,
102,03/03/26 10:00:00 PM,97.261,3.472,,,,
103,03/03/26 11:00:00 PM,97.245,3.472,,,,
104,03/04/26 12:00:00 AM,97.181,3.472,,,,
105,03/04/26 01:00:00 AM,97.149,3.472,,,,
106,03/04/26 02:00:00 AM,97.084,3.472,,,,
107,03/04/26 03:00:00 AM,96.988,3.472,,,,
108,03/04/26 04:00:00 AM,96.939,3.472,,,,
109,03/04/26 05:00:00 AM,96.859,3.472,,,,
110,03/04/26 06:00:00 AM,96.811,3.472,,,,
111,03/04/26 07:00:00 AM,96.794,3.472,,,,
112,03/04/26 08:00:00 AM,96.827,3.472,,,,
113,03/04/26 09:00:00 AM,96.843,3.472,,,,
114,03/04/26 10:00:00 AM,96.843,3.472,,,,
115,03/04/26 11:00:00 AM,96.778,3.472,,,,
116,03/04/26 12:00:00 PM,96.875,3.472,,,,
117,03/04/26 01:00:00 PM,96.859,3.472,,,,
118,03/04/26 02:00:00 PM,96.923,3.472,,,,
119,03/04/26 03:00:00 PM,96.955,3.472,,,,
120,03/04/26 04:00:00 PM,97.036,3.472,,,,
121,03/04/26 05:00:00 PM,97.100,3.472,,,,
122,03/04/26 06:00:00 PM,97.227,3.367,,,,
123,03/04/26 07:00:00 PM,97.291,3.367,,,,
124,03/04/26 08:00:00 PM,97.324,3.367,,,,
125,03/04/26 09:00:00 PM,97.404,3.367,,,,
126,03/04/26 10:00:00 PM,97.468,3.367,,,,
127,03/04/26 11:00:00 PM,97.533,3.367,,,,
128,03/05/26 12:00:00 AM,97.581,3.367,,,,
129,03/05/26 01:00:00 AM,97.613,3.367,,,,
130,03/05/26 02:00:00 AM,97.646,3.367,,,,
131,03/05/26 03:00:00 AM,97.710,3.367,,,,
132,03/05/26 04:00:00 AM,97.726,3.367,,,,
133,03/05/26 05:00:00 AM,97.758,3.367,,,,
134,03/05/26 06:00:00 AM,97.839,3.367,,,,
135,03/05/26 07:00:00 AM,97.887,3.367,,,,
136,03/05/26 08:00:00 AM,97.984,3.367,,,,
137,03/05/26 09:00:00 AM,98.032,3.367,,,,
138,03/05/26 10:00:00 AM,98.113,3.367,,,,
139,03/05/26 11:00:00 AM,98.145,3.367,,,,
140,03/05/26 12:00:00 PM,98.193,3.367,,,,
141,03/05/26 01:00:00 PM,98.177,3.367,,,,
142,03/05/26 02:00:00 PM,98.209,3.367,,,,
143,03/05/26 03:00:00 PM,98.274,3.367,,,,
144,03/05/26 04:00:00 PM,98.338,3.367,,,,
145,03/05/26 05:00:00 PM,98.322,3.367,,,,
146,03/05/26 06:00:00 PM,98.386,3.367,,,,
147,03/05/26 07:00:00 PM,98.419,3.367,,,,
148,03/05/26 08:00:00 PM,98.451,3.367,,,,
149,03/05/26 09:00:00 PM,98.467,3.367,,,,
150,03/05/26 10:00:00 PM,98.483,3.367,,,,
151,03/05/26 11:00:00 PM,98.483,3.367,,,,
152,03/06/26 12:00:00 AM,98.467,3.367,,,,
153,03/06/26 01:00:00 AM,98.467,3.367,,,,
154,03/06/26 02:00:00 AM,98.499,3.367,,,,
155,03/06/26 03:00:00 AM,98.499,3.367,,,,
156,03/06/26 04:00:00 AM,98.499,3.367,,,,
157,03/06/26 05:00:00 AM,98.515,3.367,,,,
158,03/06/26 06:00:00 AM,98.515,3.367,,,,
159,03/06/26 07:00:00 AM,98.531,3.367,,,,
160,03/06/26 08:00:00 AM,98.547,3.367,,,,
161,03/06/26 09:00:00 AM,98.547,3.367,,,,
162,03/06/26 10:00:00 AM,98.564,3.367,,,,
163,03/06/26 11:00:00 AM,98.596,3.367,,,,
164,03/06/26 12:00:00 PM,98.596,3.367,,,,
165,03/06/26 01:00:00 PM,98.531,3.367,,,,
166,03/06/26 02:00:00 PM,98.499,3.367,,,,
167,03/06/26 03:00:00 PM,98.515,3.367,,,,
168,03/06/26 04:00:00 PM,98.515,3.367,,,,
169,03/06/26 05:00:00 PM,98.499,3.367,,,,
170,03/06/26 06:00:00 PM,98.547,3.367,,,,
171,03/06/26 07:00:00 PM,98.547,3.367,,,,
172,03/06/26 08:00:00 PM,98.547,3.367,,,,
173,03/06/26 09:00:00 PM,98.515,3.367,,,,
174,03/06/26 10:00:00 PM,98.483,3.367,,,,
175,03/06/26 11:00:00 PM,98.483,3.367,,,,
176,03/07/26 12:00:00 AM,98.483,3.367,,,,
177,03/07/26 01:00:00 AM,98.451,3.367,,,,
178,03/07/26 02:00:00 AM,98.403,3.367,,,,
179,03/07/26 03:00:00 AM,98.370,3.367,,,,
180,03/07/26 04:00:00 AM,98.370,3.367,,,,
181,03/07/26 05:00:00 AM,98.419,3.367,,,,
182,03/07/26 06:00:00 AM,98.370,3.367,,,,
183,03/07/26 07:00:00 AM,98.370,3.367,,,,
184,03/07/26 08:00:00 AM,98.435,3.367,,,,
185,03/07/26 09:00:00 AM,98.515,3.367,,,,
186,03/07/26 10:00:00 AM,98.531,3.367,,,,
187,03/07/26 11:00:00 AM,98.547,3.367,,,,
188,03/07/26 12:00:00 PM,98.564,3.367,,,,
189,03/07/26 01:00:00 PM,98.499,3.367,,,,
190,03/07/26 02:00:00 PM,98.467,3.367,,,,
191,03/07/26 03:00:00 PM,98.451,3.367,,,,
192,03/07/26 04:00:00 PM,98.419,3.367,,,,
193,03/07/26 05:00:00 PM,98.338,3.367,,,,
194,03/07/26 06:00:00 PM,98.306,3.367,,,,
195,03/07/26 07:00:00 PM,98.241,3.367,,,,
196,03/07/26 08:00:00 PM,98.177,3.367,,,,
197,03/07/26 09:00:00 PM,98.129,3.367,,,,
198,03/07/26 10:00:00 PM,98.096,3.367,,,,
199,03/07/26 11:00:00 PM,98.032,3.367,,,,
200,03/08/26 12:00:00 AM,98.000,3.367,,,,
201,03/08/26 01:00:00 AM,98.048,3.367,,,,
202,03/08/26 02:00:00 AM,97.968,3.367,,,,
203,03/08/26 03:00:00 AM,97.887,3.367,,,,
204,03/08/26 04:00:00 AM,97.887,3.367,,,,
205,03/08/26 05:00:00 AM,97.839,3.367,,,,
206,03/08/26 06:00:00 AM,97.807,3.367,,,,
207,03/08/26 07:00:00 AM,97.823,3.367,,,,
208,03/08/26 08:00:00 AM,97.807,3.367,,,,
209,03/08/26 09:00:00 AM,97.823,3.367,,,,
210,03/08/26 10:00:00 AM,97.823,3.367,,,,
211,03/08/26 11:00:00 AM,97.726,3.367,,,,
212,03/08/26 12:00:00 PM,97.678,3.367,,,,
213,03/08/26 01:00:00 PM,97.678,3.367,,,,
214,03/08/26 02:00:00 PM,97.678,3.367,,,,
215,03/08/26 03:00:00 PM,97.694,3.367,,,,
216,03/08/26 04:00:00 PM,97.678,3.367,,,,
217,03/08/26 05:00:00 PM,97.694,3.367,,,,
218,03/08/26 06:00:00 PM,97.678,3.367,,,,
219,03/08/26 07:00:00 PM,97.696,3.472,,,,
220,03/08/26 08:00:00 PM,97.696,3.472,,,,
221,03/08/26 09:00:00 PM,97.760,3.472,,,,
222,03/08/26 10:00:00 PM,97.777,3.472,,,,
223,03/08/26 11:00:00 PM,97.760,3.472,,,,
224,03/09/26 12:00:00 AM,97.744,3.472,,,,
225,03/09/26 01:00:00 AM,97.728,3.472,,,,
226,03/09/26 02:00:00 AM,97.728,3.472,,,,
227,03/09/26 03:00:00 AM,97.696,3.472,,,,
228,03/09/26 04:00:00 AM,97.728,3.472,,,,
229,03/09/26 05:00:00 AM,97.793,3.472,,,,
230,03/09/26 06:00:00 AM,97.825,3.472,,,,
231,03/09/26 07:00:00 AM,97.857,3.472,,,,
232,03/09/26 08:00:00 AM,97.905,3.472,,,,
233,03/09/26 09:00:00 AM,97.921,3.472,,,,
234,03/09/26 10:00:00 AM,97.954,3.472,,,,
235,03/09/26 11:00:00 AM,97.954,3.472,,,,
236,03/09/26 12:00:00 PM,97.938,3.472,,,,
237,03/09/26 01:00:00 PM,97.889,3.472,,,,
238,03/09/26 02:00:00 PM,97.857,3.472,,,,
239,03/09/26 03:00:00 PM,97.857,3.472,,,,
240,03/09/26 04:00:00 PM,97.809,3.472,,,,
241,03/09/26 05:00:00 PM,97.777,3.472,,,,
242,03/09/26 06:00:00 PM,97.760,3.472,,,,
243,03/09/26 07:00:00 PM,97.793,3.472,,,,
244,03/09/26 08:00:00 PM,97.793,3.472,,,,
245,03/09/26 09:00:00 PM,97.841,3.472,,,,
246,03/09/26 10:00:00 PM,97.841,3.472,,,,
247,03/09/26 11:00:00 PM,97.841,3.472,,,,
248,03/10/26 12:00:00 AM,97.811,3.578,,,,
249,03/10/26 01:00:00 AM,97.825,3.472,,,,
250,03/10/26 02:00:00 AM,97.843,3.578,,,,
251,03/10/26 03:00:00 AM,97.843,3.578,,,,
252,03/10/26 04:00:00 AM,97.859,3.578,,,,
253,03/10/26 05:00:00 AM,97.907,3.578,,,,
254,03/10/26 06:00:00 AM,97.972,3.578,,,,
255,03/10/26 07:00:00 AM,98.036,3.578,,,,
256,03/10/26 08:00:00 AM,98.133,3.578,,,,
257,03/10/26 09:00:00 AM,98.197,3.578,,,,
258,03/10/26 10:00:00 AM,98.213,3.578,,,,
259,03/10/26 11:00:00 AM,98.230,3.578,,,,
260,03/10/26 12:00:00 PM,98.197,3.578,,,,
261,03/10/26 01:00:00 PM,98.181,3.578,,,,
262,03/10/26 02:00:00 PM,98.165,3.578,,,,
263,03/10/26 03:00:00 PM,98.149,3.578,,,,
264,03/10/26 04:00:00 PM,98.149,3.578,,,,
265,03/10/26 05:00:00 PM,98.181,3.578,,,,
266,03/10/26 06:00:00 PM,98.230,3.578,,,,
267,03/10/26 07:00:00 PM,98.262,3.578,,,,
268,03/10/26 08:00:00 PM,98.246,3.578,,,,
269,03/10/26 09:00:00 PM,98.294,3.578,,,,
270,03/10/26 10:00:00 PM,98.312,3.683,,,,
271,03/10/26 11:00:00 PM,98.296,3.683,,,,
272,03/11/26 12:00:00 AM,98.312,3.683,,,,
273,03/11/26 01:00:00 AM,98.328,3.683,,,,
274,03/11/26 02:00:00 AM,98.344,3.683,,,,
275,03/11/26 03:00:00 AM,98.328,3.683,,,,
276,03/11/26 04:00:00 AM,98.312,3.683,,,,
277,03/11/26 05:00:00 AM,98.312,3.683,,,,
278,03/11/26 06:00:00 AM,98.312,3.683,,,,
279,03/11/26 07:00:00 AM,98.296,3.683,,,,
280,03/11/26 08:00:00 AM,98.280,3.683,,,,
281,03/11/26 09:00:00 AM,98.248,3.683,,,,
282,03/11/26 10:00:00 AM,98.199,3.683,,,,
283,03/11/26 11:00:00 AM,98.103,3.683,,,,
284,03/11/26 12:00:00 PM,98.087,3.683,,,,
285,03/11/26 12:23:11 PM,,,,Logged,,
286,03/11/26 12:23:15 PM,,,,,Logged,Logged
